# Manually supplied (because they are defined indirectly in libc)
# libm
libc.so	pthread_setschedprio,pthread_setschedprio	2
libc.so	__pthread_setspecific,pthread_setspecific,pthread_setspecific	2
libc.so	pthread_sigmask,pthread_sigmask	3
libc.so	pthread_sigqueue,pthread_sigqueue	6
libc.so	pthread_spin_destroy,pthread_spin_destroy	0
libc.so	pthread_spin_lock,pthread_spin_lock	1
libc.so	pthread_spin_trylock,pthread_spin_trylock	1
libc.so	pthread_spin_unlock,pthread_spin_unlock,pthread_spin_init,pthread_spin_init	1
libc.so	pthread_testcancel,pthread_testcancel	0
libc.so	pthread_timedjoin_np,pthread_timedjoin_np	3
libc.so	pthread_tryjoin_np,pthread_tryjoin_np	2
libc.so	sem_clockwait,sem_clockwait	6
libc.so	sem_close,sem_close	1
libc.so	sem_destroy,sem_destroy	0
libc.so	sem_getvalue,sem_getvalue	2
libc.so	sem_init,sem_init	3
libc.so	sem_open,sem_open	variadic
libc.so	sem_post,sem_post	1
libc.so	sem_timedwait,sem_timedwait	2
libc.so	sem_unlink,sem_unlink	1
libc.so	sem_wait,sem_wait	1
libc.so	sem_trywait,sem_trywait	1
libc.so	__pthread_unwind_next,__pthread_unwind_next	1
libc.so	thrd_current	0
libc.so	thrd_equal	2
libc.so	thrd_sleep	2
